sales_line_sk,row_id_bk,order_id_bk,order_date_sk,ship_date_sk,customer_sk,product_sk,geography_sk,market_sk,ship_mode_sk,order_priority_sk,discount_band_sk,profitability_band_sk,sales_amount,profit_amount,quantity_sold,discount_rate,shipping_cost,days_to_ship,margin_pct,order_line_count,profitable_flag
34674,19695,ES-2013-4599518,20130104,20130106,4313,6821,1372,5,3,1,2,2,14,-0.02,1,0.1,4.04,2,-0.0014,1,False
34675,17328,ES-2013-1040971,20130311,20130316,3073,7242,1329,5,3,4,2,3,110,2.25,7,0.1,11.28,5,0.0205,1,True
34676,15113,ES-2013-4882800,20130402,20130405,320,7088,1234,5,1,4,2,1,302,120.96,7,0.1,82.36,3,0.4005,1,True
34677,15279,ES-2013-1540559,20130413,20130415,328,6838,1305,5,3,2,2,1,336,111.74,6,0.1,37.3,2,0.3326,1,True
34678,15616,ES-2013-1162185,20130420,20130420,4190,6841,1257,5,2,4,2,3,46,3.55,3,0.1,5.57,0,0.0772,1,True
34679,15615,ES-2013-1162185,20130420,20130420,4190,7016,1257,5,2,4,2,1,372,144.48,2,0.1,88.32,0,0.3884,1,True
34680,11349,ES-2013-1135121,20130617,20130619,3831,6950,1331,5,1,2,2,1,176,44.98,4,0.1,23.22,2,0.2556,1,True
34681,16954,ES-2013-3499277,20130807,20130809,2051,6915,1187,5,1,1,2,2,89,-4.0,6,0.1,30.27,2,-0.0449,1,False
34682,16539,ES-2013-2720927,20130821,20130826,2020,7221,1042,5,3,2,2,1,42,16.75,3,0.1,2.37,5,0.3988,1,True
34683,16887,IT-2013-2814803,20131014,20131015,1751,7149,1346,5,1,2,2,2,43,-3.89,2,0.1,4.37,1,-0.0905,1,False
34684,13472,ES-2013-5911126,20131029,20131031,132,7102,1369,5,3,2,2,2,85,-9.48,4,0.1,14.02,2,-0.1115,1,False
34685,14290,ES-2013-2522918,20131116,20131119,3063,7129,1050,5,1,1,2,1,242,99.56,2,0.1,62.15,3,0.4114,1,True
34686,14271,ES-2013-5212920,20131119,20131123,1859,7129,997,5,3,4,2,1,363,149.34,3,0.1,48.31,4,0.4114,1,True
34687,13326,ES-2013-5251413,20131125,20131127,4515,7069,1340,5,3,2,2,4,260,46.22,5,0.1,20.77,2,0.1778,1,True
34688,13325,ES-2013-5251413,20131125,20131127,4515,7063,1340,5,3,2,2,3,1786,138.78,10,0.1,96.92,2,0.0777,1,True
34689,17857,ES-2013-2700361,20131129,20131201,3273,7063,1321,5,3,2,2,3,536,41.63,3,0.1,74.8,2,0.0777,1,True
34690,17855,ES-2013-2700361,20131129,20131201,3273,7106,1321,5,3,2,2,2,711,-7.96,4,0.1,78.15,2,-0.0112,1,False
34691,13447,IT-2014-3629752,20140109,20140110,725,7102,1372,5,2,4,2,2,64,-7.11,3,0.1,17.34,1,-0.1111,1,False
34692,17780,ES-2014-5694421,20140222,20140222,179,7042,1353,5,2,2,2,4,886,98.46,5,0.1,72.76,0,0.1111,1,True
34693,17778,ES-2014-5694421,20140222,20140222,179,7004,1353,5,2,2,2,1,120,50.71,6,0.1,5.53,0,0.4226,1,True
34694,11258,ES-2014-4613373,20140321,20140324,3055,7125,1070,5,3,2,2,3,89,5.76,5,0.1,6.69,3,0.0647,1,True
34695,11907,IT-2014-1950119,20140325,20140330,4397,7260,1379,5,3,4,2,2,88,-9.78,4,0.1,7.39,5,-0.1111,1,False
34696,15186,ES-2014-2434348,20140404,20140405,1006,7220,1041,5,1,4,2,1,356,154.39,2,0.1,52.19,1,0.4337,1,True
34697,15855,ES-2014-2658079,20140413,20140414,609,7305,1298,5,1,4,2,4,537,107.37,3,0.1,44.41,1,0.1999,1,True
34698,10673,ES-2014-2968300,20140418,20140420,1901,7203,1106,5,1,2,2,3,128,4.28,3,0.1,15.19,2,0.0334,1,True
34699,15073,ES-2014-3211873,20140612,20140614,3312,7125,1372,5,3,2,2,3,53,3.46,3,0.1,11.72,2,0.0653,1,True
34700,15201,ES-2014-4822929,20140625,20140627,4711,7217,1040,5,3,1,2,3,41,0.91,2,0.1,8.37,2,0.0222,1,True
34701,10838,ES-2014-2873001,20140627,20140629,231,7277,1384,5,1,4,2,3,48,1.05,1,0.1,1.36,2,0.0219,1,True
34702,18769,IT-2014-2542510,20140806,20140808,3063,6868,1168,5,3,4,2,4,379,63.16,2,0.1,5.08,2,0.1666,1,True
34703,13318,ES-2014-2518452,20140919,20140922,1743,7075,1144,5,3,2,2,1,549,127.94,3,0.1,92.79,3,0.233,1,True
34704,17590,IT-2014-1242945,20141013,20141016,304,7052,1207,5,1,4,2,3,130,11.44,3,0.1,19.49,3,0.088,1,True
34705,18531,ES-2014-1114603,20141128,20141128,1827,6922,1340,5,2,2,2,2,262,-29.07,6,0.1,54.88,0,-0.111,1,False
34706,13157,ES-2014-2863403,20141204,20141208,1468,6838,1308,5,3,4,2,1,392,130.37,7,0.1,38.8,4,0.3326,1,True
34707,17872,ES-2014-1158805,20141229,20150101,609,7015,1146,5,1,2,2,4,18,3.23,2,0.1,4.09,3,0.1794,1,True
34708,19593,IT-2011-2536577,20110126,20110129,336,7108,1222,5,3,4,2,3,108,2.4,5,0.1,11.06,3,0.0222,1,True
34709,19589,IT-2011-2536577,20110126,20110129,336,7203,1222,5,3,4,2,3,86,2.85,2,0.1,2.65,3,0.0331,1,True
34710,17117,ES-2011-2266801,20110326,20110328,2202,7232,1248,5,1,4,2,4,551,97.96,3,0.1,38.33,2,0.1778,1,True
34711,17296,ES-2011-1808201,20110713,20110715,1705,6917,1394,5,1,2,2,2,79,-6.18,5,0.1,25.56,2,-0.0782,1,False
34712,14079,ES-2011-2566881,20110821,20110821,1779,7305,1162,5,2,2,2,4,895,178.95,5,0.1,203.67,0,0.1999,1,True
34713,16077,ES-2011-4942190,20110825,20110825,3679,7269,1302,5,2,1,2,1,113,25.04,2,0.1,29.0,0,0.2216,1,True
34714,11624,ES-2011-4801998,20110826,20110830,4196,6898,1281,5,3,4,2,1,71,31.68,3,0.1,7.15,4,0.4462,1,True
34715,15003,ES-2011-2861735,20111103,20111107,10,6828,1372,5,3,4,2,1,25,6.11,3,0.1,2.41,4,0.2444,1,True
34716,14267,ES-2011-3341008,20111202,20111203,187,6882,1168,5,1,4,2,2,371,-41.2,3,0.1,74.42,1,-0.1111,1,False
34717,17346,ES-2011-2470488,20111223,20111225,3883,6803,1083,5,3,2,2,3,868,28.92,7,0.1,143.41,2,0.0333,1,True
34718,11388,ES-2012-1059749,20120213,20120216,4360,7162,1036,5,1,4,2,3,248,24.78,5,0.1,33.15,3,0.0999,1,True
34719,18381,ES-2012-4549533,20120328,20120330,1340,7152,1151,5,3,2,2,2,85,-1.94,2,0.1,13.65,2,-0.0228,1,False
34720,16088,ES-2012-4594958,20120531,20120603,4539,7317,1255,5,3,2,2,4,146,17.85,3,0.1,19.65,3,0.1223,1,True
34721,10309,ES-2012-2510515,20120619,20120619,2840,6944,1012,5,2,2,2,2,138,-12.34,5,0.1,18.37,0,-0.0894,1,False
34722,11785,ES-2012-5436698,20120623,20120623,3193,7208,1085,5,2,2,2,1,47,11.03,3,0.1,9.27,0,0.2347,1,True
34723,20061,ES-2012-5575159,20120713,20120713,3464,7275,1168,5,2,2,2,4,46,8.11,2,0.1,7.94,0,0.1763,1,True
34724,20063,ES-2012-5575159,20120713,20120713,3464,7277,1168,5,2,2,2,3,242,5.24,5,0.1,58.52,0,0.0217,1,True
34725,15718,ES-2012-5436698,20120719,20120721,2832,6920,1340,5,1,2,2,4,222,34.54,5,0.1,43.18,2,0.1556,1,True
34726,15114,ES-2012-4633993,20120912,20120914,235,7275,1382,5,1,1,2,4,69,12.16,3,0.1,36.59,2,0.1762,1,True
34727,16481,ES-2012-3704890,20120919,20120922,14,7106,1018,5,3,1,2,2,355,-3.98,2,0.1,76.63,3,-0.0112,1,False
34728,10674,ES-2012-4633993,20120928,20121001,682,6868,993,5,3,4,2,4,379,63.16,2,0.1,34.06,3,0.1666,1,True
34729,14557,IT-2012-1426637,20121108,20121111,124,7218,1158,5,3,1,2,2,53,-2.4,3,0.1,10.29,3,-0.0453,1,False
34730,14899,ES-2012-5708011,20121204,20121205,2057,6871,1007,5,1,1,2,1,88,19.55,2,0.1,17.45,1,0.2222,1,True
34731,14898,ES-2012-5708011,20121204,20121205,2057,7221,1007,5,1,1,2,1,56,22.33,4,0.1,13.18,1,0.3987,1,True
34732,10794,ES-2012-1484906,20121225,20121228,847,7122,1058,5,3,2,2,1,130,33.12,3,0.1,11.0,3,0.2548,1,True
34733,16405,ES-2012-5206109,20121226,20121228,2475,7317,1168,5,3,2,2,4,49,5.95,1,0.1,6.7,2,0.1214,1,True
34734,14964,ES-2012-5972682,20121227,20121230,872,7091,1345,5,3,1,2,4,245,29.96,2,0.1,69.95,3,0.1223,1,True
34735,10725,ES-2012-2074353,20121229,20130101,1141,7069,1340,5,1,4,2,4,365,64.7,7,0.1,32.83,3,0.1773,1,True
34736,10904,ES-2013-4895029,20130218,20130221,3220,7122,1071,5,3,1,2,1,389,99.36,9,0.1,106.53,3,0.2554,1,True
34737,20144,ES-2013-4486106,20130228,20130303,1845,6965,1129,5,1,4,2,2,54,-3.08,3,0.1,6.05,3,-0.057,1,False
34738,20142,ES-2013-4486106,20130228,20130303,1845,7143,1129,5,1,4,2,4,553,110.42,3,0.1,53.34,3,0.1997,1,True
34739,13784,IT-2013-5930911,20130319,20130319,3340,6922,1379,5,2,1,2,2,44,-4.84,1,0.1,23.19,0,-0.11,1,False
34740,13787,IT-2013-5930911,20130319,20130319,3340,6818,1379,5,2,1,2,1,748,282.52,4,0.1,253.03,0,0.3777,1,True
34741,17863,ES-2013-5131191,20130425,20130430,906,6868,1084,5,3,4,2,4,1327,221.07,7,0.1,171.99,5,0.1666,1,True
34742,12327,ES-2013-5135305,20130617,20130619,4434,7125,1070,5,1,2,2,3,53,3.46,3,0.1,4.02,2,0.0653,1,True
34743,17715,IT-2013-4180226,20130628,20130628,3308,7107,1082,5,2,1,2,1,156,46.82,3,0.1,75.72,0,0.3001,1,True
34744,13093,ES-2013-1874583,20130703,20130705,2239,7260,1035,5,1,4,2,2,66,-7.34,3,0.1,9.82,2,-0.1112,1,False
34745,19309,ES-2013-3908850,20130723,20130724,956,7048,1007,5,1,2,2,4,84,10.14,4,0.1,16.17,1,0.1207,1,True
34746,19213,ES-2013-2754415,20130905,20130907,2117,6859,1341,5,1,2,2,1,218,89.62,5,0.1,32.74,2,0.4111,1,True
34747,18521,ES-2013-2664096,20131114,20131117,239,7254,1000,5,1,2,2,1,167,36.94,3,0.1,36.18,3,0.2212,1,True
34748,13285,ES-2013-5778561,20131207,20131210,2859,6809,1147,5,1,2,2,1,127,40.88,3,0.1,39.9,3,0.3219,1,True
34749,13284,ES-2013-5778561,20131207,20131210,2859,7277,1147,5,1,2,2,3,145,3.14,3,0.1,16.1,3,0.0217,1,True
34750,19142,ES-2013-3311089,20131209,20131213,3018,6848,1298,5,3,4,2,4,156,24.22,3,0.1,23.37,4,0.1553,1,True
34751,17723,ES-2014-3502771,20140110,20140112,420,6902,1235,5,1,2,2,1,98,30.37,2,0.1,32.5,2,0.3099,1,True
34752,16126,ES-2014-2866560,20140117,20140119,2598,7072,1064,5,3,1,2,1,714,309.44,4,0.1,93.52,2,0.4334,1,True
34753,13908,ES-2014-1771479,20140128,20140129,2912,6803,1088,5,1,2,2,3,248,8.26,2,0.1,28.06,1,0.0333,1,True
34754,13307,ES-2014-2179863,20140214,20140216,2982,7232,1021,5,1,1,2,4,735,130.62,4,0.1,344.98,2,0.1777,1,True
34755,11291,ES-2014-4329629,20140217,20140221,3340,7052,1283,5,3,2,2,3,86,7.63,2,0.1,7.82,4,0.0887,1,True
34756,14605,ES-2014-4478437,20140305,20140305,4251,7162,1168,5,2,2,2,3,149,14.87,3,0.1,13.69,0,0.0998,1,True
34757,18773,ES-2014-1960568,20140315,20140316,4470,7042,1287,5,1,4,2,4,355,39.38,2,0.1,73.58,1,0.1109,1,True
34758,16881,ES-2014-2443168,20140320,20140321,4227,7096,1303,5,1,2,2,2,132,-10.35,3,0.1,7.39,1,-0.0784,1,False
34759,12673,ES-2014-3926182,20140331,20140331,960,7237,997,5,2,4,2,2,462,-46.33,4,0.1,61.42,0,-0.1003,1,False
34760,14046,ES-2014-3248216,20140331,20140403,2952,7108,1036,5,1,1,2,3,43,0.96,2,0.1,14.3,3,0.0223,1,True
34761,17828,ES-2014-3014144,20140406,20140408,654,7275,1322,5,1,2,2,4,46,8.11,2,0.1,8.77,2,0.1763,1,True
34762,17830,ES-2014-3014144,20140406,20140408,654,6944,1322,5,1,2,2,2,110,-9.88,4,0.1,27.86,2,-0.0898,1,False
34763,12815,ES-2014-4032097,20140409,20140412,107,7106,1241,5,1,1,2,2,1244,-13.92,7,0.1,338.33,3,-0.0112,1,False
34764,18628,ES-2014-3609825,20140501,20140503,4848,6920,1345,5,1,4,2,4,89,13.82,2,0.1,4.39,2,0.1553,1,True
34765,18640,IT-2014-4215027,20140502,20140503,2210,7106,1013,5,1,1,2,2,355,-3.98,2,0.1,146.12,1,-0.0112,1,False
34766,17546,ES-2014-1722822,20140502,20140505,718,6938,1286,5,3,1,2,3,54,0.59,2,0.1,9.46,3,0.0109,1,True
34767,17743,ES-2014-5241576,20140519,20140522,36,7210,1259,5,1,4,2,3,230,20.44,2,0.1,21.84,3,0.0889,1,True
34768,17745,ES-2014-5241576,20140519,20140522,36,6803,1259,5,1,4,2,3,744,24.79,6,0.1,89.92,3,0.0333,1,True
34769,18383,ES-2014-3915684,20140603,20140604,4596,6855,1216,5,1,2,2,1,809,296.33,7,0.1,137.03,1,0.3663,1,True
34770,12031,IT-2014-4203848,20140617,20140619,1364,6915,1156,5,3,4,2,2,104,-4.66,7,0.1,8.06,2,-0.0448,1,False
34771,20081,ES-2014-3705262,20140818,20140821,2079,6963,1147,5,3,1,2,3,362,36.17,3,0.1,101.24,3,0.0999,1,True
34772,13367,ES-2014-4244280,20140820,20140823,2948,7088,1109,5,1,2,2,1,43,17.28,1,0.1,3.27,3,0.4019,1,True
34773,17039,ES-2014-2949307,20140901,20140903,296,7277,1153,5,3,1,2,3,48,1.05,1,0.1,8.95,2,0.0219,1,True
34774,10828,IT-2014-3941500,20140902,20140904,3014,7190,1168,5,3,2,2,2,1069,-0.13,6,0.1,220.97,2,-0.0001,1,False
34775,19834,ES-2014-3553145,20140905,20140908,2535,6861,1184,5,1,2,2,3,230,5.08,2,0.1,22.04,3,0.0221,1,True
34776,13840,ES-2014-1749985,20140908,20140908,843,6821,1396,5,2,2,2,2,43,-0.04,3,0.1,6.85,0,-0.0009,1,False
34777,18751,ES-2014-3738099,20140916,20140916,3093,6859,1230,5,2,4,2,1,174,71.7,4,0.1,6.67,0,0.4121,1,True
34778,20029,ES-2014-2785398,20140919,20140922,40,7143,1313,5,1,2,2,4,553,110.42,3,0.1,25.06,3,0.1997,1,True
34779,12103,ES-2014-3451249,20140929,20141002,751,6809,1163,5,1,4,2,1,339,109.01,8,0.1,65.37,3,0.3216,1,True
34780,10548,ES-2014-5831908,20141112,20141114,613,6871,1109,5,1,2,2,1,88,19.55,2,0.1,12.27,2,0.2222,1,True
34781,16107,IT-2014-4529316,20141118,20141120,926,7106,1167,5,3,4,2,2,711,-7.96,4,0.1,58.32,2,-0.0112,1,False
34782,18952,ES-2014-5481990,20141215,20141217,532,7317,1037,5,3,1,2,4,49,5.95,1,0.1,18.58,2,0.1214,1,True
34783,17257,ES-2014-2688044,20141229,20141229,366,7288,1086,5,2,4,2,1,247,82.34,2,0.1,33.89,0,0.3334,1,True
34784,12078,ES-2014-4107155,20141229,20141231,843,6809,1376,5,3,2,2,1,169,54.5,4,0.1,22.87,2,0.3225,1,True
34785,15693,ES-2014-1695428,20141231,20150102,3871,7016,1242,5,3,4,2,1,557,216.72,3,0.1,51.79,2,0.3891,1,True
34786,30450,ID-2011-80230,20110103,20110109,2666,8934,2343,1,4,3,5,2,912,-319.46,4,0.4,107.1,6,-0.3503,1,False
34787,23761,ID-2011-16453,20110114,20110121,3367,1223,2482,1,4,3,1,2,99,-23.74,3,0.25,9.71,7,-0.2398,1,False
34788,23762,ID-2011-16453,20110114,20110121,3367,7213,2482,1,4,3,5,3,80,5.74,3,0.45,9.43,7,0.0718,1,True
34789,17996,IT-2011-1373680,20110117,20110123,4190,5638,920,5,4,3,5,2,17,-7.52,3,0.5,0.4,6,-0.4424,1,False
34790,48739,TU-2011-7850,20110205,20110212,381,18,2865,4,4,3,5,2,8,-2.62,1,0.6,0.55,7,-0.3275,1,False
34791,48738,TU-2011-7850,20110205,20110212,381,6779,2865,4,4,3,5,2,20,-7.36,1,0.6,2.22,7,-0.368,1,False
34792,22699,ID-2011-47575,20110215,20110221,967,8643,2482,1,4,3,5,2,1235,-456.17,6,0.35,118.63,6,-0.3694,1,False
34793,22701,ID-2011-47575,20110215,20110221,967,9833,2482,1,4,3,1,2,921,-172.12,9,0.25,128.01,6,-0.1869,1,False
34794,46272,TU-2011-480,20110323,20110329,250,1050,2883,4,4,3,5,2,164,-110.77,1,0.6,20.43,6,-0.6754,1,False
34795,26597,ID-2011-23978,20110411,20110418,4404,7280,1781,1,4,3,3,2,492,-41.76,12,0.17,83.25,7,-0.0849,1,False
34796,10090,US-2011-145177,20110419,20110425,2724,380,385,6,4,3,5,2,230,-224.76,7,0.6,30.41,6,-0.9772,1,False
34797,276,US-2011-152240,20110421,20110427,4791,602,1579,6,4,3,5,2,552,-101.12,3,0.4,52.26,6,-0.1832,1,False
34798,15415,IT-2011-5001014,20110518,20110525,1617,7108,1966,5,4,3,5,2,43,-20.16,3,0.4,6.82,7,-0.4688,1,False
34799,14115,ES-2011-5540627,20110526,20110602,1048,150,3060,5,4,3,2,1,608,189.04,4,0.1,51.52,7,0.3109,1,True
34800,14113,ES-2011-5540627,20110526,20110602,1048,2799,3060,5,4,3,2,3,159,13.99,8,0.1,21.1,7,0.088,1,True
34801,14114,ES-2011-5540627,20110526,20110602,1048,3701,3060,5,4,3,2,3,123,4.04,5,0.1,7.96,7,0.0328,1,True
34802,19339,ES-2011-5273102,20110618,20110625,2149,7254,2715,5,4,3,2,1,278,61.56,5,0.1,37.05,7,0.2214,1,True
34803,19340,ES-2011-5273102,20110618,20110625,2149,9329,2715,5,4,3,2,2,411,-36.72,9,0.1,24.92,7,-0.0893,1,False
34804,7935,US-2011-169439,20110620,20110626,2308,1114,2221,6,4,3,5,2,307,-20.61,7,0.4,38.24,6,-0.0671,1,False
34805,42312,ZI-2011-8150,20110623,20110629,1554,31,3816,2,4,3,5,2,143,-275.76,1,0.7,19.54,6,-1.9284,1,False
34806,42311,ZI-2011-8150,20110623,20110629,1554,7857,3816,2,4,3,5,2,16,-32.82,1,0.7,0.86,6,-2.0513,1,False
34807,27566,IN-2011-73531,20110625,20110702,2509,945,1750,1,4,3,1,2,108,-7.47,3,0.27,10.36,7,-0.0692,1,False
34808,27563,IN-2011-73531,20110625,20110702,2509,2183,1750,1,4,3,5,2,1044,-650.27,7,0.47,86.74,7,-0.6229,1,False
34809,27564,IN-2011-73531,20110625,20110702,2509,1952,1750,1,4,3,5,3,2266,-0.05,5,0.47,196.97,7,-0.0,1,False
34810,27562,IN-2011-73531,20110625,20110702,2509,2519,1750,1,4,3,3,4,59,6.37,1,0.17,8.9,7,0.108,1,True
34811,27565,IN-2011-73531,20110625,20110702,2509,8315,1750,1,4,3,5,2,84,-71.72,4,0.47,8.76,7,-0.8538,1,False
34812,50877,TU-2011-9570,20110628,20110704,4295,6718,2840,4,4,3,5,2,21,-11.93,1,0.6,1.97,6,-0.5681,1,False
34813,14561,IT-2011-5334146,20110629,20110706,2640,7594,3060,5,4,3,2,2,87,-3.92,5,0.1,8.68,7,-0.0451,1,False
34814,10149,US-2011-124310,20110714,20110720,1965,7423,380,6,4,3,5,2,41,-35.09,3,0.6,5.07,6,-0.8559,1,False
34815,12421,IT-2011-5027623,20110726,20110801,4210,9693,1975,5,4,3,5,2,194,-58.37,4,0.4,20.95,6,-0.3009,1,False
34816,8504,US-2011-159310,20110805,20110812,2106,1255,938,6,4,3,5,2,112,-100.96,8,0.5,14.74,7,-0.9014,1,False
34817,17699,IT-2011-4318512,20110812,20110818,4190,7275,1945,5,4,3,5,2,61,-14.35,4,0.4,7.35,6,-0.2352,1,False
34818,23124,ID-2011-74539,20110812,20110818,4514,8331,1781,1,4,3,5,2,69,-39.11,3,0.47,4.94,6,-0.5668,1,False
34819,23122,ID-2011-74539,20110812,20110818,4514,8699,1781,1,4,3,2,3,1068,91.72,6,0.07,145.08,6,0.0859,1,True
34820,23123,ID-2011-74539,20110812,20110818,4514,9862,1781,1,4,3,3,3,298,25.02,4,0.17,39.6,6,0.084,1,True
34821,2799,MX-2011-100384,20110824,20110830,3461,411,2199,6,4,3,3,1,275,72.08,3,0.2,41.05,6,0.2621,1,True
34822,18983,ES-2011-3128239,20110827,20110902,1141,8033,2988,5,4,3,5,2,371,-311.67,3,0.5,49.88,6,-0.8401,1,False
34823,27361,ID-2011-49311,20110827,20110903,2019,6966,2672,1,4,3,5,2,514,-82.2,8,0.5,47.93,7,-0.1599,1,False
34824,15467,IT-2011-4045107,20110830,20110906,3097,7647,1859,5,4,3,5,2,85,-59.28,4,0.5,8.03,7,-0.6974,1,False
34825,15466,IT-2011-4045107,20110830,20110906,3097,8911,1859,5,4,3,5,2,221,-220.95,3,0.5,43.79,7,-0.9998,1,False
34826,20322,IN-2011-32126,20110902,20110908,1796,642,2480,1,4,3,1,1,250,69.84,4,0.25,50.32,6,0.2794,1,True
34827,20323,IN-2011-32126,20110902,20110908,1796,7199,2480,1,4,3,5,2,561,-316.6,5,0.45,53.37,6,-0.5643,1,False
34828,29142,IN-2011-24349,20110905,20110912,1587,198,2482,1,4,3,5,4,556,59.8,6,0.35,80.63,7,0.1076,1,True
34829,27692,ID-2011-29865,20110910,20110917,1876,6280,1782,1,4,3,5,2,65,-14.74,4,0.47,6.91,7,-0.2268,1,False
34830,309,MX-2011-109414,20110914,20110920,748,845,2167,6,4,3,3,4,96,10.8,1,0.2,12.65,6,0.1125,1,True
34831,26186,IN-2011-47526,20110926,20111003,4546,2563,2284,1,4,3,3,3,438,26.36,1,0.17,85.4,7,0.0602,1,True
34832,26185,IN-2011-47526,20110926,20111003,4546,8217,2284,1,4,3,5,2,44,-36.74,1,0.47,5.32,7,-0.835,1,False
34833,44314,KZ-2011-6440,20110927,20111004,3160,1853,2068,4,4,3,5,2,45,-43.95,1,0.7,6.02,7,-0.9767,1,False
34834,44313,KZ-2011-6440,20110927,20111004,3160,1877,2068,4,4,3,5,2,44,-60.2,1,0.7,4.83,7,-1.3682,1,False
34835,18817,IT-2011-5015979,20110927,20111004,3440,6893,1983,5,4,3,5,2,305,-193.06,4,0.4,30.49,7,-0.633,1,False
34836,50901,TU-2011-1130,20111006,20111012,4559,4147,2874,4,4,3,5,2,6,-8.45,1,0.6,0.88,6,-1.4083,1,False
34837,3216,US-2011-163867,20111010,20111017,3487,1317,938,6,4,3,5,2,54,-43.95,3,0.5,7.47,7,-0.8139,1,False
34838,523,US-2011-155894,20111013,20111019,4273,8695,2138,6,4,3,2,1,635,202.31,3,0.002,96.5,6,0.3186,1,True
34839,10404,ES-2011-3805636,20111017,20111024,1911,958,2724,5,4,3,3,3,1839,160.77,5,0.2,324.09,7,0.0874,1,True
34840,10402,ES-2011-3805636,20111017,20111024,1911,7080,2724,5,4,3,2,1,39,11.54,4,0.1,4.52,7,0.2959,1,True
34841,45526,NI-2011-9340,20111104,20111110,3964,5219,2405,2,4,3,5,2,75,-145.26,6,0.7,7.36,6,-1.9368,1,False
34842,42598,NI-2011-5810,20111108,20111115,1138,9075,2412,2,4,3,5,2,90,-210.97,1,0.7,7.91,7,-2.3441,1,False
34843,21003,IN-2011-31524,20111109,20111116,813,7234,1750,1,4,3,3,4,137,23.09,3,0.17,16.57,7,0.1685,1,True
34844,28488,ID-2011-37306,20111116,20111123,1274,4695,1762,1,4,3,5,2,45,-5.15,3,0.47,4.01,7,-0.1144,1,False
34845,28489,ID-2011-37306,20111116,20111123,1274,4449,1762,1,4,3,5,2,21,-5.72,3,0.47,1.11,7,-0.2724,1,False
34846,28490,ID-2011-37306,20111116,20111123,1274,5632,1762,1,4,3,5,2,18,-9.04,4,0.47,1.65,7,-0.5022,1,False
34847,19938,IT-2011-1320928,20111116,20111123,4007,2577,2783,5,4,3,5,2,92,-27.58,3,0.5,8.34,7,-0.2998,1,False
34848,19937,IT-2011-1320928,20111116,20111123,4007,2811,2783,5,4,3,5,2,96,-0.09,6,0.5,11.38,7,-0.0009,1,False
34849,19936,IT-2011-1320928,20111116,20111123,4007,4000,2783,5,4,3,5,2,4,-1.88,1,0.5,0.64,7,-0.47,1,False
34850,19939,IT-2011-1320928,20111116,20111123,4007,5171,2783,5,4,3,5,2,20,-20.39,3,0.5,2.92,7,-1.0195,1,False
34851,19935,IT-2011-1320928,20111116,20111123,4007,7277,2783,5,4,3,5,2,27,-20.44,1,0.5,2.28,7,-0.757,1,False
34852,2939,US-2011-111997,20111128,20111204,3618,987,63,6,4,3,5,2,78,-29.76,4,0.4,9.28,6,-0.3815,1,False
34853,3942,MX-2011-151365,20111205,20111212,1965,988,2180,6,4,3,3,1,744,269.7,3,0.2,90.94,7,0.3625,1,True
34854,3943,MX-2011-151365,20111205,20111212,1965,8785,2180,6,4,3,2,2,802,-1.61,4,0.002,101.64,7,-0.002,1,False
34855,30877,ID-2011-84444,20111229,20120105,1979,5928,2358,1,4,3,5,2,5,-3.24,1,0.4,0.5,7,-0.648,1,False
34856,49660,TU-2012-8730,20120222,20120228,4484,1783,2877,4,4,3,5,2,988,-1235.05,14,0.6,107.91,6,-1.2501,1,False
34857,49389,NI-2012-5960,20120227,20120305,4773,2215,2405,2,4,3,5,2,15,-34.33,1,0.7,2.27,7,-2.2887,1,False
34858,49387,NI-2012-5960,20120227,20120305,4773,4027,2405,2,4,3,5,2,17,-33.74,4,0.7,1.91,7,-1.9847,1,False
34859,49385,NI-2012-5960,20120227,20120305,4773,4057,2405,2,4,3,5,2,15,-18.33,1,0.7,1.9,7,-1.222,1,False
34860,49386,NI-2012-5960,20120227,20120305,4773,5464,2405,2,4,3,5,2,10,-18.4,1,0.7,1.12,7,-1.84,1,False
34861,19315,ES-2012-3412393,20120315,20120322,3875,1111,3029,5,4,3,1,2,36,-1.06,1,0.3,5.27,7,-0.0294,1,False
34862,49278,NI-2012-7260,20120328,20120404,4809,6785,2405,2,4,3,5,2,60,-105.17,1,0.7,5.57,7,-1.7528,1,False
34863,49279,NI-2012-7260,20120328,20120404,4809,10279,2405,2,4,3,5,2,49,-87.45,1,0.7,5.2,7,-1.7847,1,False
34864,49280,NI-2012-7260,20120328,20120404,4809,10207,2405,2,4,3,5,2,20,-37.45,1,0.7,3.3,7,-1.8725,1,False
34865,48994,TU-2012-8530,20120329,20120405,4798,5474,2844,4,4,3,5,2,15,-12.45,1,0.6,1.97,7,-0.83,1,False
34866,28351,ID-2012-70752,20120401,20120407,576,4968,3798,1,4,3,3,2,69,-4.33,5,0.17,4.26,6,-0.0628,1,False
34867,28352,ID-2012-70752,20120401,20120407,576,8912,3798,1,4,3,5,3,400,37.94,5,0.37,31.42,6,0.0948,1,True
34868,3808,MX-2012-110569,20120413,20120420,399,8278,938,6,4,3,3,1,494,148.22,8,0.2,82.95,7,0.3,1,True
34869,3609,MX-2012-148733,20120414,20120420,429,8787,429,6,4,3,2,1,523,198.15,3,0.002,42.98,6,0.3789,1,True
34870,24184,ID-2012-67707,20120416,20120422,4179,1977,1763,1,4,3,5,2,1093,-20.67,4,0.47,147.76,6,-0.0189,1,False
