product_sk,product_id,product_name,category,sub_category
8822,TEC-CO-10002796,"Canon Wireless Fax, Color",Technology,Copiers
8823,TEC-CO-10002812,"Canon Ink, Color",Technology,Copiers
8824,TEC-CO-10002817,"Sharp Fax and Copier, Digital",Technology,Copiers
8825,TEC-CO-10002857,"Sharp Fax and Copier, Color",Technology,Copiers
8826,TEC-CO-10002872,"Canon Ink, Color",Technology,Copiers
8827,TEC-CO-10002911,"Hewlett Wireless Fax, Laser",Technology,Copiers
8828,TEC-CO-10002916,"Hewlett Ink, Color",Technology,Copiers
8829,TEC-CO-10002937,"Canon Ink, High-Speed",Technology,Copiers
8830,TEC-CO-10002962,"Sharp Wireless Fax, Color",Technology,Copiers
8831,TEC-CO-10002981,"HP Wireless Fax, High-Speed",Technology,Copiers
8832,TEC-CO-10002998,"Sharp Ink, Laser",Technology,Copiers
8833,TEC-CO-10003002,"Canon Personal Copier, Digital",Technology,Copiers
8834,TEC-CO-10003007,"Hewlett Fax and Copier, Color",Technology,Copiers
8835,TEC-CO-10003017,"Sharp Ink, Laser",Technology,Copiers
8836,TEC-CO-10003019,"Brother Fax Machine, High-Speed",Technology,Copiers
8837,TEC-CO-10003048,"Hewlett Wireless Fax, Color",Technology,Copiers
8838,TEC-CO-10003083,"HP Fax Machine, High-Speed",Technology,Copiers
8839,TEC-CO-10003087,"Canon Wireless Fax, Laser",Technology,Copiers
8840,TEC-CO-10003102,"Canon Copy Machine, Color",Technology,Copiers
8841,TEC-CO-10003113,"Hewlett Fax Machine, Color",Technology,Copiers
8842,TEC-CO-10003124,"Canon Ink, Laser",Technology,Copiers
8843,TEC-CO-10003135,"Canon Fax and Copier, High-Speed",Technology,Copiers
8844,TEC-CO-10003142,"Hewlett Fax and Copier, Laser",Technology,Copiers
8845,TEC-CO-10003158,"Sharp Wireless Fax, Laser",Technology,Copiers
8846,TEC-CO-10003160,"Brother Wireless Fax, Laser",Technology,Copiers
8847,TEC-CO-10003166,"Canon Fax Machine, Color",Technology,Copiers
8848,TEC-CO-10003204,"HP Fax and Copier, High-Speed",Technology,Copiers
8849,TEC-CO-10003212,"HP Copy Machine, High-Speed",Technology,Copiers
8850,TEC-CO-10003217,"Canon Wireless Fax, Laser",Technology,Copiers
8851,TEC-CO-10003226,"Canon Fax Machine, Laser",Technology,Copiers
8852,TEC-CO-10003228,"Hewlett Copy Machine, Laser",Technology,Copiers
8853,TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers
8854,TEC-CO-10003250,"Brother Personal Copier, Digital",Technology,Copiers
8855,TEC-CO-10003262,"HP Wireless Fax, Laser",Technology,Copiers
8856,TEC-CO-10003268,"HP Fax and Copier, Color",Technology,Copiers
8857,TEC-CO-10003298,"Hewlett Wireless Fax, Digital",Technology,Copiers
8858,TEC-CO-10003307,"Hewlett Fax and Copier, Digital",Technology,Copiers
8859,TEC-CO-10003318,"Hewlett Ink, Digital",Technology,Copiers
8860,TEC-CO-10003342,"Canon Fax Machine, High-Speed",Technology,Copiers
8861,TEC-CO-10003346,"Brother Wireless Fax, Digital",Technology,Copiers
8862,TEC-CO-10003349,"Hewlett Copy Machine, Color",Technology,Copiers
8863,TEC-CO-10003353,"HP Personal Copier, High-Speed",Technology,Copiers
8864,TEC-CO-10003354,"Brother Fax Machine, Laser",Technology,Copiers
8865,TEC-CO-10003362,"Sharp Fax and Copier, High-Speed",Technology,Copiers
8866,TEC-CO-10003370,"HP Ink, Color",Technology,Copiers
8867,TEC-CO-10003393,"Sharp Personal Copier, Digital",Technology,Copiers
8868,TEC-CO-10003406,"HP Fax and Copier, Laser",Technology,Copiers
8869,TEC-CO-10003410,"Brother Ink, High-Speed",Technology,Copiers
8870,TEC-CO-10003420,"Sharp Wireless Fax, High-Speed",Technology,Copiers
8871,TEC-CO-10003448,"Canon Ink, Laser",Technology,Copiers
8872,TEC-CO-10003471,"Hewlett Fax and Copier, Color",Technology,Copiers
8873,TEC-CO-10003474,"Brother Personal Copier, Digital",Technology,Copiers
8874,TEC-CO-10003496,"Brother Wireless Fax, Digital",Technology,Copiers
8875,TEC-CO-10003506,"HP Fax Machine, Laser",Technology,Copiers
8876,TEC-CO-10003516,"Sharp Ink, High-Speed",Technology,Copiers
8877,TEC-CO-10003522,"Sharp Personal Copier, High-Speed",Technology,Copiers
8878,TEC-CO-10003523,"Brother Wireless Fax, High-Speed",Technology,Copiers
8879,TEC-CO-10003525,"Sharp Ink, Color",Technology,Copiers
8880,TEC-CO-10003534,"HP Fax and Copier, Digital",Technology,Copiers
8881,TEC-CO-10003541,"HP Copy Machine, Color",Technology,Copiers
8882,TEC-CO-10003561,"Sharp Copy Machine, Color",Technology,Copiers
8883,TEC-CO-10003568,"HP Copy Machine, Color",Technology,Copiers
8884,TEC-CO-10003570,"Sharp Wireless Fax, High-Speed",Technology,Copiers
8885,TEC-CO-10003574,"Brother Personal Copier, High-Speed",Technology,Copiers
8886,TEC-CO-10003587,"Hewlett Personal Copier, Laser",Technology,Copiers
8887,TEC-CO-10003589,"HP Fax Machine, Digital",Technology,Copiers
8888,TEC-CO-10003597,"Brother Copy Machine, High-Speed",Technology,Copiers
8889,TEC-CO-10003608,"Canon Fax Machine, Color",Technology,Copiers
8890,TEC-CO-10003622,"Sharp Ink, Digital",Technology,Copiers
8891,TEC-CO-10003633,"Canon Ink, Laser",Technology,Copiers
8892,TEC-CO-10003655,"Hewlett Wireless Fax, High-Speed",Technology,Copiers
8893,TEC-CO-10003678,"HP Personal Copier, Color",Technology,Copiers
8894,TEC-CO-10003682,"Sharp Ink, Digital",Technology,Copiers
8895,TEC-CO-10003694,"Brother Wireless Fax, Color",Technology,Copiers
8896,TEC-CO-10003702,"Brother Ink, Digital",Technology,Copiers
8897,TEC-CO-10003759,"Canon Fax Machine, Laser",Technology,Copiers
8898,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers
8899,TEC-CO-10003777,"Hewlett Copy Machine, Color",Technology,Copiers
8900,TEC-CO-10003784,"HP Fax Machine, Laser",Technology,Copiers
8901,TEC-CO-10003800,"Hewlett Wireless Fax, Color",Technology,Copiers
8902,TEC-CO-10003807,"HP Personal Copier, Laser",Technology,Copiers
8903,TEC-CO-10003813,"Sharp Ink, Color",Technology,Copiers
8904,TEC-CO-10003819,"Sharp Copy Machine, High-Speed",Technology,Copiers
8905,TEC-CO-10003901,"HP Copy Machine, Color",Technology,Copiers
8906,TEC-CO-10003917,"HP Fax and Copier, Digital",Technology,Copiers
8907,TEC-CO-10003924,"Brother Ink, Digital",Technology,Copiers
8908,TEC-CO-10003931,"Hewlett Fax Machine, High-Speed",Technology,Copiers
8909,TEC-CO-10003951,"HP Copy Machine, High-Speed",Technology,Copiers
8910,TEC-CO-10003964,"Canon Fax Machine, High-Speed",Technology,Copiers
8911,TEC-CO-10003965,"Brother Ink, Laser",Technology,Copiers
8912,TEC-CO-10003982,"HP Ink, High-Speed",Technology,Copiers
8913,TEC-CO-10003992,"HP Ink, Color",Technology,Copiers
8914,TEC-CO-10004005,"Sharp Copy Machine, Laser",Technology,Copiers
8915,TEC-CO-10004027,"Sharp Fax Machine, Color",Technology,Copiers
8916,TEC-CO-10004034,"Canon Fax Machine, High-Speed",Technology,Copiers
8917,TEC-CO-10004042,"Brother Wireless Fax, Laser",Technology,Copiers
8918,TEC-CO-10004045,"Hewlett Ink, High-Speed",Technology,Copiers
8919,TEC-CO-10004078,"HP Personal Copier, Laser",Technology,Copiers
8920,TEC-CO-10004081,"HP Personal Copier, High-Speed",Technology,Copiers
8921,TEC-CO-10004089,"Canon Copy Machine, Laser",Technology,Copiers
8922,TEC-CO-10004099,"Sharp Fax Machine, Digital",Technology,Copiers
8923,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers
8924,TEC-CO-10004125,"HP Ink, High-Speed",Technology,Copiers
8925,TEC-CO-10004128,"Brother Fax and Copier, Color",Technology,Copiers
8926,TEC-CO-10004138,"Sharp Wireless Fax, Digital",Technology,Copiers
8927,TEC-CO-10004143,"HP Personal Copier, Color",Technology,Copiers
8928,TEC-CO-10004147,"Brother Fax and Copier, High-Speed",Technology,Copiers
8929,TEC-CO-10004152,"HP Ink, Laser",Technology,Copiers
8930,TEC-CO-10004154,"Canon Copy Machine, Digital",Technology,Copiers
8931,TEC-CO-10004169,"HP Ink, Digital",Technology,Copiers
8932,TEC-CO-10004170,"HP Wireless Fax, High-Speed",Technology,Copiers
8933,TEC-CO-10004171,"Sharp Fax and Copier, Digital",Technology,Copiers
8934,TEC-CO-10004182,"Hewlett Wireless Fax, Laser",Technology,Copiers
8935,TEC-CO-10004185,"Sharp Personal Copier, High-Speed",Technology,Copiers
8936,TEC-CO-10004191,"HP Ink, Laser",Technology,Copiers
8937,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers
8938,TEC-CO-10004234,"Canon Fax Machine, Laser",Technology,Copiers
8939,TEC-CO-10004252,"HP Ink, Color",Technology,Copiers
8940,TEC-CO-10004263,"Hewlett Personal Copier, Laser",Technology,Copiers
8941,TEC-CO-10004267,"Brother Ink, Laser",Technology,Copiers
8942,TEC-CO-10004306,"HP Copy Machine, Color",Technology,Copiers
8943,TEC-CO-10004325,"Canon Personal Copier, Laser",Technology,Copiers
8944,TEC-CO-10004343,"HP Wireless Fax, Color",Technology,Copiers
8945,TEC-CO-10004365,"HP Wireless Fax, Color",Technology,Copiers
8946,TEC-CO-10004367,"Canon Wireless Fax, Digital",Technology,Copiers
8947,TEC-CO-10004377,"Brother Fax Machine, High-Speed",Technology,Copiers
8948,TEC-CO-10004394,"Canon Wireless Fax, Digital",Technology,Copiers
8949,TEC-CO-10004398,"Brother Copy Machine, Color",Technology,Copiers
8950,TEC-CO-10004404,"Brother Copy Machine, High-Speed",Technology,Copiers
8951,TEC-CO-10004406,"Sharp Fax Machine, Digital",Technology,Copiers
8952,TEC-CO-10004409,"Hewlett Fax and Copier, High-Speed",Technology,Copiers
8953,TEC-CO-10004468,"Canon Copy Machine, Digital",Technology,Copiers
8954,TEC-CO-10004481,"Canon Fax and Copier, Color",Technology,Copiers
8955,TEC-CO-10004507,"Brother Fax and Copier, Digital",Technology,Copiers
8956,TEC-CO-10004521,"HP Personal Copier, Laser",Technology,Copiers
8957,TEC-CO-10004535,"Hewlett Fax Machine, High-Speed",Technology,Copiers
8958,TEC-CO-10004558,"HP Ink, High-Speed",Technology,Copiers
8959,TEC-CO-10004563,"HP Copy Machine, Color",Technology,Copiers
8960,TEC-CO-10004567,"Brother Fax Machine, Color",Technology,Copiers
8961,TEC-CO-10004570,"Sharp Personal Copier, Digital",Technology,Copiers
8962,TEC-CO-10004589,"Canon Wireless Fax, High-Speed",Technology,Copiers
8963,TEC-CO-10004605,"HP Copy Machine, Color",Technology,Copiers
8964,TEC-CO-10004649,"Brother Copy Machine, High-Speed",Technology,Copiers
8965,TEC-CO-10004662,"Hewlett Fax Machine, Color",Technology,Copiers
8966,TEC-CO-10004664,"Hewlett Personal Copier, Color",Technology,Copiers
8967,TEC-CO-10004689,"Canon Ink, Color",Technology,Copiers
8968,TEC-CO-10004690,"HP Wireless Fax, Digital",Technology,Copiers
8969,TEC-CO-10004701,"Sharp Copy Machine, High-Speed",Technology,Copiers
8970,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers
8971,TEC-CO-10004756,"Sharp Wireless Fax, Digital",Technology,Copiers
8972,TEC-CO-10004813,"Hewlett Ink, Digital",Technology,Copiers
8973,TEC-CO-10004831,"Brother Copy Machine, High-Speed",Technology,Copiers
8974,TEC-CO-10004897,"Sharp Fax Machine, High-Speed",Technology,Copiers
8975,TEC-CO-10004901,"HP Fax and Copier, Laser",Technology,Copiers
8976,TEC-CO-10004904,"Sharp Fax Machine, Digital",Technology,Copiers
8977,TEC-CO-10004928,"Brother Copy Machine, Color",Technology,Copiers
8978,TEC-CO-10004929,"Canon Personal Copier, Color",Technology,Copiers
8979,TEC-CO-10004961,"HP Wireless Fax, Color",Technology,Copiers
8980,TEC-CO-10004976,"Brother Ink, High-Speed",Technology,Copiers
8981,TEC-CO-10004981,"Canon Copy Machine, High-Speed",Technology,Copiers
8982,TEC-CO-10004985,"Hewlett Copy Machine, Color",Technology,Copiers
8983,TEC-CO-10004997,"Hewlett Wireless Fax, Color",Technology,Copiers
8984,TEC-CO-10004998,"HP Fax and Copier, Color",Technology,Copiers
8985,TEC-ENE-10000154,"Enermax Router, Bluetooth",Technology,Accessories
8986,TEC-ENE-10000235,"Enermax Mouse, Programmable",Technology,Accessories
8987,TEC-ENE-10000690,"Enermax Keyboard, USB",Technology,Accessories
8988,TEC-ENE-10000817,"Enermax Mouse, USB",Technology,Accessories
8989,TEC-ENE-10000895,"Enermax Mouse, Bluetooth",Technology,Accessories
8990,TEC-ENE-10000995,"Enermax Memory Card, USB",Technology,Accessories
8991,TEC-ENE-10001355,"Enermax Numeric Keypad, USB",Technology,Accessories
8992,TEC-ENE-10001466,"Enermax Memory Card, Erganomic",Technology,Accessories
8993,TEC-ENE-10001541,"Enermax Router, USB",Technology,Accessories
8994,TEC-ENE-10002254,"Enermax Keyboard, Programmable",Technology,Accessories
8995,TEC-ENE-10002686,"Enermax Numeric Keypad, Erganomic",Technology,Accessories
8996,TEC-ENE-10002744,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories
8997,TEC-ENE-10003090,"Enermax Memory Card, Programmable",Technology,Accessories
8998,TEC-ENE-10003125,"Enermax Flash Drive, Programmable",Technology,Accessories
8999,TEC-ENE-10003801,"Enermax Flash Drive, USB",Technology,Accessories
9000,TEC-ENE-10003873,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories
9001,TEC-ENE-10004052,"Enermax Flash Drive, Erganomic",Technology,Accessories
9002,TEC-ENE-10004192,"Enermax Keyboard, Bluetooth",Technology,Accessories
9003,TEC-ENE-10004236,"Enermax Flash Drive, Bluetooth",Technology,Accessories
9004,TEC-ENE-10004509,"Enermax Router, Programmable",Technology,Accessories
9005,TEC-ENE-10004520,"Enermax Mouse, Erganomic",Technology,Accessories
9006,TEC-ENE-10004627,"Enermax Router, Erganomic",Technology,Accessories
9007,TEC-ENE-10004728,"Enermax Keyboard, Erganomic",Technology,Accessories
9008,TEC-ENE-10005000,"Enermax Memory Card, Bluetooth",Technology,Accessories
9009,TEC-EPS-10000053,"Epson Receipt Printer, Red",Technology,Machines
9010,TEC-EPS-10000689,"Epson Card Printer, Wireless",Technology,Machines
9011,TEC-EPS-10000774,"Epson Phone, Red",Technology,Machines
9012,TEC-EPS-10001129,"Epson Inkjet, White",Technology,Machines
9013,TEC-EPS-10001323,"Epson Calculator, Wireless",Technology,Machines
9014,TEC-EPS-10001341,"Epson Calculator, White",Technology,Machines
9015,TEC-EPS-10001473,"Epson Calculator, Durable",Technology,Machines
9016,TEC-EPS-10001644,"Epson Phone, Durable",Technology,Machines
9017,TEC-EPS-10001651,"Epson Phone, White",Technology,Machines
9018,TEC-EPS-10002212,"Epson Receipt Printer, White",Technology,Machines
9019,TEC-EPS-10002523,"Epson Card Printer, White",Technology,Machines
9020,TEC-EPS-10002711,"Epson Card Printer, Red",Technology,Machines
9021,TEC-EPS-10002920,"Epson Printer, Red",Technology,Machines
9022,TEC-EPS-10002958,"Epson Receipt Printer, Wireless",Technology,Machines
9023,TEC-EPS-10003277,"Epson Printer, White",Technology,Machines
9024,TEC-EPS-10003473,"Epson Phone, Wireless",Technology,Machines
9025,TEC-EPS-10003568,"Epson Receipt Printer, Durable",Technology,Machines
9026,TEC-EPS-10003962,"Epson Card Printer, Durable",Technology,Machines
9027,TEC-EPS-10004111,"Epson Inkjet, Wireless",Technology,Machines
9028,TEC-EPS-10004171,"Epson Calculator, Red",Technology,Machines
9029,TEC-EPS-10004328,"Epson Printer, Durable",Technology,Machines
9030,TEC-EPS-10004558,"Epson Inkjet, Durable",Technology,Machines
9031,TEC-EPS-10004965,"Epson Inkjet, Wireless",Technology,Machines
9032,TEC-HEW-10000365,"Hewlett Copy Machine, Laser",Technology,Copiers
9033,TEC-HEW-10000839,"Hewlett Wireless Fax, Color",Technology,Copiers
9034,TEC-HEW-10000930,"Hewlett Ink, Digital",Technology,Copiers
9035,TEC-HEW-10001056,"Hewlett Ink, High-Speed",Technology,Copiers
9036,TEC-HEW-10001074,"Hewlett Fax Machine, Color",Technology,Copiers
9037,TEC-HEW-10001558,"Hewlett Personal Copier, High-Speed",Technology,Copiers
9038,TEC-HEW-10001710,"Hewlett Ink, Laser",Technology,Copiers
9039,TEC-HEW-10001908,"Hewlett Fax and Copier, Laser",Technology,Copiers
9040,TEC-HEW-10002302,"Hewlett Copy Machine, Color",Technology,Copiers
9041,TEC-HEW-10002304,"Hewlett Fax Machine, High-Speed",Technology,Copiers
9042,TEC-HEW-10002435,"Hewlett Personal Copier, Digital",Technology,Copiers
9043,TEC-HEW-10002501,"Hewlett Fax Machine, Laser",Technology,Copiers
9044,TEC-HEW-10003260,"Hewlett Fax and Copier, Digital",Technology,Copiers
9045,TEC-HEW-10003460,"Hewlett Fax and Copier, Color",Technology,Copiers
9046,TEC-HEW-10003531,"Hewlett Copy Machine, High-Speed",Technology,Copiers
9047,TEC-HEW-10003695,"Hewlett Wireless Fax, Digital",Technology,Copiers
9048,TEC-HEW-10003829,"Hewlett Wireless Fax, High-Speed",Technology,Copiers
9049,TEC-HEW-10004172,"Hewlett Wireless Fax, Laser",Technology,Copiers
9050,TEC-HEW-10004522,"Hewlett Copy Machine, Color",Technology,Copiers
9051,TEC-HEW-10004652,"Hewlett Personal Copier, Laser",Technology,Copiers
9052,TEC-HEW-10004690,"Hewlett Fax and Copier, High-Speed",Technology,Copiers
9053,TEC-HEW-10004833,"Hewlett Ink, Color",Technology,Copiers
9054,TEC-HEW-10004937,"Hewlett Fax Machine, Digital",Technology,Copiers
9055,TEC-HP -10000081,"HP Ink, Color",Technology,Copiers
9056,TEC-HP -10000464,"HP Fax and Copier, Color",Technology,Copiers
9057,TEC-HP -10001115,"HP Ink, Digital",Technology,Copiers
9058,TEC-HP -10001426,"HP Personal Copier, Color",Technology,Copiers
9059,TEC-HP -10001574,"HP Fax Machine, Laser",Technology,Copiers
9060,TEC-HP -10001577,"HP Copy Machine, Laser",Technology,Copiers
9061,TEC-HP -10001905,"HP Personal Copier, Laser",Technology,Copiers
9062,TEC-HP -10002095,"HP Copy Machine, Color",Technology,Copiers
9063,TEC-HP -10002221,"HP Ink, High-Speed",Technology,Copiers
9064,TEC-HP -10002307,"HP Fax and Copier, Laser",Technology,Copiers
9065,TEC-HP -10002603,"HP Copy Machine, High-Speed",Technology,Copiers
9066,TEC-HP -10003248,"HP Fax Machine, High-Speed",Technology,Copiers
9067,TEC-HP -10003345,"HP Fax and Copier, High-Speed",Technology,Copiers
9068,TEC-HP -10003559,"HP Wireless Fax, Digital",Technology,Copiers
9069,TEC-HP -10003618,"HP Fax Machine, Digital",Technology,Copiers
9070,TEC-HP -10003894,"HP Wireless Fax, Laser",Technology,Copiers
9071,TEC-HP -10004012,"HP Personal Copier, Digital",Technology,Copiers
9072,TEC-HP -10004082,"HP Fax and Copier, Digital",Technology,Copiers
9073,TEC-HP -10004149,"HP Copy Machine, Color",Technology,Copiers
9074,TEC-HP -10004451,"HP Ink, Laser",Technology,Copiers
9075,TEC-HP -10004590,"HP Fax Machine, Color",Technology,Copiers
9076,TEC-HP -10004801,"HP Personal Copier, High-Speed",Technology,Copiers
9077,TEC-HP -10004971,"HP Wireless Fax, Color",Technology,Copiers
9078,TEC-KON-10000005,"Konica Phone, Durable",Technology,Machines
9079,TEC-KON-10000091,"Konica Calculator, Red",Technology,Machines
9080,TEC-KON-10000302,"Konica Phone, White",Technology,Machines
9081,TEC-KON-10000562,"Konica Phone, Wireless",Technology,Machines
9082,TEC-KON-10000837,"Konica Printer, Durable",Technology,Machines
9083,TEC-KON-10001017,"Konica Receipt Printer, White",Technology,Machines
9084,TEC-KON-10001388,"Konica Printer, Red",Technology,Machines
9085,TEC-KON-10001507,"Konica Card Printer, Durable",Technology,Machines
9086,TEC-KON-10001519,"Konica Calculator, White",Technology,Machines
9087,TEC-KON-10001624,"Konica Receipt Printer, Durable",Technology,Machines
9088,TEC-KON-10002034,"Konica Receipt Printer, Wireless",Technology,Machines
9089,TEC-KON-10002050,"Konica Printer, Wireless",Technology,Machines
9090,TEC-KON-10002052,"Konica Inkjet, Wireless",Technology,Machines
9091,TEC-KON-10002194,"Konica Printer, White",Technology,Machines
9092,TEC-KON-10002309,"Konica Inkjet, Wireless",Technology,Machines
9093,TEC-KON-10002482,"Konica Phone, Red",Technology,Machines
9094,TEC-KON-10003077,"Konica Calculator, Wireless",Technology,Machines
9095,TEC-KON-10003116,"Konica Receipt Printer, Red",Technology,Machines
9096,TEC-KON-10003211,"Konica Inkjet, White",Technology,Machines
9097,TEC-KON-10003726,"Konica Card Printer, Wireless",Technology,Machines
9098,TEC-KON-10004519,"Konica Card Printer, Red",Technology,Machines
9099,TEC-KON-10004735,"Konica Card Printer, White",Technology,Machines
9100,TEC-KON-10004774,"Konica Inkjet, Durable",Technology,Machines
9101,TEC-LOG-10000368,"Logitech Flash Drive, Programmable",Technology,Accessories
9102,TEC-LOG-10000546,"Logitech Mouse, Bluetooth",Technology,Accessories
9103,TEC-LOG-10001123,"Logitech Memory Card, Bluetooth",Technology,Accessories
9104,TEC-LOG-10001137,"Logitech Keyboard, Bluetooth",Technology,Accessories
9105,TEC-LOG-10001434,"Logitech Keyboard, USB",Technology,Accessories
9106,TEC-LOG-10001482,"Logitech Keyboard, Erganomic",Technology,Accessories
9107,TEC-LOG-10001629,"Logitech Mouse, Programmable",Technology,Accessories
9108,TEC-LOG-10001750,"Logitech Mouse, USB",Technology,Accessories
9109,TEC-LOG-10001871,"Logitech Router, USB",Technology,Accessories
9110,TEC-LOG-10002018,"Logitech Memory Card, Erganomic",Technology,Accessories
9111,TEC-LOG-10002218,"Logitech Numeric Keypad, USB",Technology,Accessories
9112,TEC-LOG-10002262,"Logitech Flash Drive, Bluetooth",Technology,Accessories
9113,TEC-LOG-10002431,"Logitech Numeric Keypad, Bluetooth",Technology,Accessories
9114,TEC-LOG-10002589,"Logitech Memory Card, USB",Technology,Accessories
9115,TEC-LOG-10003079,"Logitech Flash Drive, Erganomic",Technology,Accessories
9116,TEC-LOG-10003254,"Logitech Keyboard, Programmable",Technology,Accessories
9117,TEC-LOG-10003539,"Logitech Mouse, Erganomic",Technology,Accessories
9118,TEC-LOG-10003634,"Logitech Numeric Keypad, Programmable",Technology,Accessories
9119,TEC-LOG-10003651,"Logitech Router, Programmable",Technology,Accessories
9120,TEC-LOG-10003896,"Logitech Router, Erganomic",Technology,Accessories
9121,TEC-LOG-10003995,"Logitech Numeric Keypad, Erganomic",Technology,Accessories
9122,TEC-LOG-10004405,"Logitech Router, Bluetooth",Technology,Accessories
9123,TEC-LOG-10004419,"Logitech Flash Drive, USB",Technology,Accessories
9124,TEC-LOG-10004917,"Logitech Memory Card, Programmable",Technology,Accessories
9125,TEC-MA-10000002,"Epson Card Printer, Durable",Technology,Machines
9126,TEC-MA-10000003,"Konica Phone, Durable",Technology,Machines
9127,TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines
9128,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines
9129,TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines
9130,TEC-MA-10000087,"StarTech Calculator, White",Technology,Machines
9131,TEC-MA-10000110,"StarTech Phone, Wireless",Technology,Machines
9132,TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines
9133,TEC-MA-10000122,"Okidata Calculator, Red",Technology,Machines
9134,TEC-MA-10000124,"Konica Card Printer, White",Technology,Machines
9135,TEC-MA-10000154,"Panasonic Receipt Printer, Red",Technology,Machines
9136,TEC-MA-10000161,"Konica Receipt Printer, Durable",Technology,Machines
9137,TEC-MA-10000170,"Okidata Receipt Printer, White",Technology,Machines
9138,TEC-MA-10000172,"StarTech Inkjet, Wireless",Technology,Machines
9139,TEC-MA-10000199,"Okidata Inkjet, White",Technology,Machines
9140,TEC-MA-10000232,"Konica Card Printer, Durable",Technology,Machines
9141,TEC-MA-10000240,"Okidata Inkjet, Wireless",Technology,Machines
9142,TEC-MA-10000258,"Panasonic Inkjet, Wireless",Technology,Machines
9143,TEC-MA-10000261,"StarTech Calculator, Red",Technology,Machines
9144,TEC-MA-10000317,"StarTech Receipt Printer, Red",Technology,Machines
9145,TEC-MA-10000327,"Epson Phone, Durable",Technology,Machines
9146,TEC-MA-10000331,"Okidata Printer, White",Technology,Machines
9147,TEC-MA-10000334,"Panasonic Printer, Wireless",Technology,Machines
9148,TEC-MA-10000345,"Konica Phone, Red",Technology,Machines
9149,TEC-MA-10000354,"StarTech Calculator, Wireless",Technology,Machines
9150,TEC-MA-10000366,"Epson Card Printer, Red",Technology,Machines
9151,TEC-MA-10000374,"Konica Receipt Printer, Red",Technology,Machines
9152,TEC-MA-10000379,"Okidata Phone, Wireless",Technology,Machines
9153,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines
9154,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines
9155,TEC-MA-10000429,"Konica Card Printer, Red",Technology,Machines
9156,TEC-MA-10000433,"Epson Inkjet, Durable",Technology,Machines
9157,TEC-MA-10000461,"Epson Inkjet, Wireless",Technology,Machines
9158,TEC-MA-10000473,"Epson Receipt Printer, Durable",Technology,Machines
9159,TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines
9160,TEC-MA-10000555,"Panasonic Card Printer, Red",Technology,Machines
9161,TEC-MA-10000559,"Epson Card Printer, Red",Technology,Machines
9162,TEC-MA-10000560,"StarTech Inkjet, Wireless",Technology,Machines
9163,TEC-MA-10000572,"Epson Card Printer, Red",Technology,Machines
9164,TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines
9165,TEC-MA-10000605,"Epson Card Printer, Wireless",Technology,Machines
9166,TEC-MA-10000606,"Epson Phone, Wireless",Technology,Machines
9167,TEC-MA-10000684,"Okidata Calculator, White",Technology,Machines
9168,TEC-MA-10000686,"Epson Phone, Wireless",Technology,Machines
9169,TEC-MA-10000687,"Konica Calculator, Red",Technology,Machines
9170,TEC-MA-10000697,"StarTech Card Printer, Wireless",Technology,Machines
9171,TEC-MA-10000711,"StarTech Receipt Printer, Durable",Technology,Machines
9172,TEC-MA-10000742,"Konica Inkjet, White",Technology,Machines
9173,TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines
9174,TEC-MA-10000753,"Epson Printer, Red",Technology,Machines
9175,TEC-MA-10000755,"Panasonic Phone, Durable",Technology,Machines
9176,TEC-MA-10000765,"Okidata Phone, Wireless",Technology,Machines
9177,TEC-MA-10000768,"Epson Card Printer, White",Technology,Machines
9178,TEC-MA-10000772,"Okidata Phone, Durable",Technology,Machines
9179,TEC-MA-10000776,"Okidata Calculator, Wireless",Technology,Machines
9180,TEC-MA-10000811,"Okidata Phone, Durable",Technology,Machines
9181,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines
9182,TEC-MA-10000843,"Konica Phone, Red",Technology,Machines
9183,TEC-MA-10000858,"Panasonic Printer, White",Technology,Machines
9184,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,Technology,Machines
9185,TEC-MA-10000868,"Panasonic Phone, Wireless",Technology,Machines
9186,TEC-MA-10000875,"Okidata Inkjet, Wireless",Technology,Machines
9187,TEC-MA-10000888,"Okidata Phone, White",Technology,Machines
